latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
35.676624,139.69112,40.0,32400,Asia/Tokyo,GMT+9

time,temperature_2m (°C),precipitation (mm),snowfall (cm),rain (mm),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2024-02-06T10:00,2.4,0.30,0.00,0.30,-1.7,14.8,356,28.8
2024-02-06T11:00,2.7,0.40,0.00,0.40,-1.1,13.3,3,21.6
2024-02-06T12:00,4.2,0.40,0.00,0.40,0.5,13.3,357,22.0
2024-02-06T13:00,4.6,0.40,0.00,0.40,0.8,13.7,3,22.3
2024-02-06T14:00,5.0,0.20,0.00,0.20,1.4,12.6,20,21.6
2024-02-06T15:00,4.8,0.10,0.00,0.10,1.4,11.2,50,19.4
2024-02-06T16:00,4.5,0.10,0.00,0.10,1.2,10.9,81,17.6
2024-02-06T17:00,3.8,0.10,0.00,0.10,0.3,11.9,85,16.9
2024-02-06T18:00,3.2,0.00,0.00,0.00,0.1,9.3,77,17.3
2024-02-06T19:00,3.1,0.00,0.00,0.00,0.2,7.2,357,13.3
2024-02-06T20:00,3.0,0.00,0.00,0.00,-0.1,8.2,337,11.9
2024-02-06T21:00,2.8,0.00,0.00,0.00,-0.4,9.7,338,13.3
2024-02-06T22:00,2.2,0.00,0.00,0.00,-1.4,12.1,333,17.3
2024-02-06T23:00,1.8,0.00,0.00,0.00,-2.2,12.1,348,16.9
2024-02-07T00:00,0.9,0.00,0.00,0.00,-3.5,13.0,346,18.0
2024-02-07T01:00,1.0,0.00,0.00,0.00,-3.3,13.0,354,18.7
2024-02-07T02:00,0.5,0.00,0.00,0.00,-3.9,13.4,355,19.1
2024-02-07T03:00,0.1,0.00,0.00,0.00,-4.2,12.2,360,19.4
2024-02-07T04:00,-0.4,0.00,0.00,0.00,-4.2,9.4,7,17.6
2024-02-07T05:00,-0.6,0.00,0.00,0.00,-4.1,8.3,5,13.7
2024-02-07T06:00,-0.9,0.00,0.00,0.00,-4.7,9.8,352,14.8
2024-02-07T07:00,-1.3,0.00,0.00,0.00,-5.2,10.5,333,16.2
2024-02-07T08:00,-0.9,0.00,0.00,0.00,-4.8,10.6,332,18.4
2024-02-07T09:00,0.3,0.00,0.00,0.00,-3.2,8.7,330,18.0
2024-02-07T10:00,3.7,0.00,0.00,0.00,0.5,6.6,347,16.9
2024-02-07T11:00,5.5,0.00,0.00,0.00,2.6,5.6,27,16.9
2024-02-07T12:00,6.9,0.00,0.00,0.00,4.1,7.4,51,18.0
2024-02-07T13:00,7.9,0.00,0.00,0.00,4.8,8.5,54,19.4
2024-02-07T14:00,8.5,0.00,0.00,0.00,5.3,6.4,52,19.4
2024-02-07T15:00,8.8,0.00,0.00,0.00,5.8,3.8,73,16.2
2024-02-07T16:00,8.6,0.00,0.00,0.00,5.9,2.2,81,11.5
2024-02-07T17:00,8.2,0.00,0.00,0.00,5.5,1.3,304,6.8
2024-02-07T18:00,5.4,0.00,0.00,0.00,2.4,6.0,287,6.5
2024-02-07T19:00,4.1,0.00,0.00,0.00,0.4,9.5,281,11.2
2024-02-07T20:00,2.8,0.00,0.00,0.00,-0.8,8.9,291,11.9
2024-02-07T21:00,2.3,0.00,0.00,0.00,-1.5,9.4,310,10.8
2024-02-07T22:00,1.1,0.00,0.00,0.00,-3.0,10.4,316,13.7
2024-02-07T23:00,0.0,0.00,0.00,0.00,-3.7,8.7,322,13.7
2024-02-08T00:00,-0.3,0.00,0.00,0.00,-4.0,8.4,320,11.2
2024-02-08T01:00,-0.1,0.00,0.00,0.00,-3.9,9.0,323,10.8
2024-02-08T02:00,0.4,0.00,0.00,0.00,-3.9,11.8,340,16.2
2024-02-08T03:00,0.0,0.00,0.00,0.00,-4.0,10.4,346,16.6
2024-02-08T04:00,-0.3,0.00,0.00,0.00,-4.1,9.4,356,14.0
2024-02-08T05:00,-0.7,0.00,0.00,0.00,-4.5,9.4,2,13.0
2024-02-08T06:00,-0.2,0.00,0.00,0.00,-4.0,9.1,353,13.3
2024-02-08T07:00,0.3,0.00,0.00,0.00,-3.7,10.2,350,14.4
2024-02-08T08:00,1.5,0.00,0.00,0.00,-2.7,12.4,350,19.1
2024-02-08T09:00,3.0,0.00,0.00,0.00,-1.2,13.1,351,20.5
2024-02-08T10:00,6.7,0.00,0.00,0.00,2.1,16.6,347,27.7
2024-02-08T11:00,8.5,0.00,0.00,0.00,4.0,15.3,351,28.4
2024-02-08T12:00,9.5,0.00,0.00,0.00,5.5,12.6,357,26.6
2024-02-08T13:00,10.0,0.00,0.00,0.00,6.3,11.2,354,24.1
2024-02-08T14:00,10.2,0.00,0.00,0.00,6.6,8.8,351,22.3
2024-02-08T15:00,10.3,0.00,0.00,0.00,6.8,8.6,358,18.4
2024-02-08T16:00,10.2,0.00,0.00,0.00,6.9,5.8,4,16.9
2024-02-08T17:00,8.5,0.00,0.00,0.00,5.8,4.3,294,10.4
2024-02-08T18:00,5.8,0.00,0.00,0.00,2.6,7.1,294,7.9
2024-02-08T19:00,4.5,0.00,0.00,0.00,0.7,9.5,299,11.2
2024-02-08T20:00,3.4,0.00,0.00,0.00,-1.3,15.4,303,19.8
2024-02-08T21:00,3.0,0.00,0.00,0.00,-2.5,20.6,333,29.5
2024-02-08T22:00,3.5,0.00,0.00,0.00,-2.4,22.8,329,32.0
2024-02-08T23:00,2.8,0.00,0.00,0.00,-3.1,23.6,339,33.8
2024-02-09T00:00,2.4,0.00,0.00,0.00,-3.4,22.9,347,35.3
2024-02-09T01:00,2.0,0.00,0.00,0.00,-3.4,19.6,346,32.8
2024-02-09T02:00,1.7,0.00,0.00,0.00,-3.4,18.1,343,28.1
2024-02-09T03:00,1.0,0.00,0.00,0.00,-4.0,16.6,342,25.9
2024-02-09T04:00,0.5,0.00,0.00,0.00,-4.3,15.5,347,23.4
2024-02-09T05:00,0.5,0.00,0.00,0.00,-4.3,15.7,351,22.3
2024-02-09T06:00,0.4,0.00,0.00,0.00,-4.1,13.3,357,22.0
2024-02-09T07:00,0.7,0.00,0.00,0.00,-3.7,13.0,2,18.7
2024-02-09T08:00,2.3,0.00,0.00,0.00,-1.7,11.2,4,18.7
2024-02-09T09:00,4.5,0.00,0.00,0.00,-0.2,15.8,1,24.8
2024-02-09T10:00,5.9,0.00,0.00,0.00,1.0,16.8,351,27.7
2024-02-09T11:00,7.5,0.00,0.00,0.00,3.2,13.7,355,28.4
2024-02-09T12:00,8.6,0.00,0.00,0.00,5.0,11.1,13,25.2
2024-02-09T13:00,9.4,0.00,0.00,0.00,5.9,10.8,37,22.3
2024-02-09T14:00,10.0,0.00,0.00,0.00,6.2,10.8,64,22.0
2024-02-09T15:00,10.2,0.00,0.00,0.00,6.4,10.6,80,20.9
2024-02-09T16:00,9.6,0.00,0.00,0.00,5.8,11.2,88,19.4
2024-02-09T17:00,8.1,0.00,0.00,0.00,4.8,10.4,88,17.6
2024-02-09T18:00,6.5,0.00,0.00,0.00,3.0,11.6,74,15.8
2024-02-09T19:00,5.9,0.00,0.00,0.00,2.6,9.7,68,15.8
2024-02-09T20:00,5.2,0.00,0.00,0.00,2.1,8.2,29,12.6
2024-02-09T21:00,5.6,0.00,0.00,0.00,2.9,6.1,360,10.4
2024-02-09T22:00,4.2,0.00,0.00,0.00,0.8,9.8,336,13.0
2024-02-09T23:00,3.1,0.00,0.00,0.00,-0.6,11.3,333,14.8
2024-02-10T00:00,2.9,0.00,0.00,0.00,-1.2,13.7,330,18.4
2024-02-10T01:00,2.2,0.00,0.00,0.00,-2.2,15.4,344,21.6
2024-02-10T02:00,1.0,0.00,0.00,0.00,-3.5,14.8,342,21.6
2024-02-10T03:00,0.4,0.00,0.00,0.00,-4.1,13.9,343,20.9
2024-02-10T04:00,0.0,0.00,0.00,0.00,-4.5,14.1,341,19.8
2024-02-10T05:00,-0.2,0.00,0.00,0.00,-4.8,14.2,339,20.2
2024-02-10T06:00,-0.6,0.00,0.00,0.00,-5.1,13.7,337,20.2
2024-02-10T07:00,-0.7,0.00,0.00,0.00,-5.1,13.0,336,19.4
2024-02-10T08:00,1.1,0.00,0.00,0.00,-2.9,11.5,328,19.1
2024-02-10T09:00,3.5,0.00,0.00,0.00,-0.4,12.0,327,21.2
2024-02-10T10:00,6.2,0.00,0.00,0.00,2.3,11.9,346,24.5
2024-02-10T11:00,8.2,0.00,0.00,0.00,4.5,9.7,15,22.3
2024-02-10T12:00,9.4,0.00,0.00,0.00,6.2,8.0,54,20.5
2024-02-10T13:00,10.3,0.00,0.00,0.00,7.6,6.7,126,18.4
2024-02-10T14:00,10.8,0.00,0.00,0.00,7.3,10.9,171,20.5
2024-02-10T15:00,10.8,0.00,0.00,0.00,7.3,10.8,180,22.0
2024-02-10T16:00,10.5,0.00,0.00,0.00,7.3,9.0,203,20.2
2024-02-10T17:00,8.9,0.00,0.00,0.00,6.3,7.3,213,15.5
2024-02-10T18:00,8.0,0.00,0.00,0.00,5.7,4.7,238,8.6
2024-02-10T19:00,7.6,0.00,0.00,0.00,4.5,9.8,343,10.8
2024-02-10T20:00,6.3,0.00,0.00,0.00,2.4,15.2,338,21.2
2024-02-10T21:00,6.5,0.00,0.00,0.00,2.3,16.2,343,22.3
2024-02-10T22:00,6.2,0.00,0.00,0.00,1.3,20.1,345,29.9
2024-02-10T23:00,4.6,0.00,0.00,0.00,-0.2,18.9,339,28.8
2024-02-11T00:00,3.7,0.00,0.00,0.00,-1.2,19.2,343,28.1
2024-02-11T01:00,3.3,0.00,0.00,0.00,-1.4,17.2,350,27.7
2024-02-11T02:00,3.2,0.00,0.00,0.00,-1.9,18.9,347,25.9
2024-02-11T03:00,3.8,0.00,0.00,0.00,-2.2,24.1,340,34.2
2024-02-11T04:00,3.9,0.00,0.00,0.00,-2.5,26.2,339,37.4
2024-02-11T05:00,3.9,0.00,0.00,0.00,-2.6,26.8,340,38.2
2024-02-11T06:00,3.3,0.00,0.00,0.00,-2.5,21.8,352,38.5
2024-02-11T07:00,2.4,0.00,0.00,0.00,-2.6,16.6,1,31.0
2024-02-11T08:00,4.1,0.00,0.00,0.00,-0.4,14.4,3,24.8
2024-02-11T09:00,6.6,0.00,0.00,0.00,0.7,22.3,1,34.9
2024-02-11T10:00,8.9,0.00,0.00,0.00,2.2,28.4,340,43.9
2024-02-11T11:00,9.8,0.00,0.00,0.00,3.7,25.4,342,43.6
2024-02-11T12:00,10.1,0.00,0.00,0.00,4.5,23.9,342,40.3
2024-02-11T13:00,10.7,0.00,0.00,0.00,5.2,22.3,351,38.9
2024-02-11T14:00,10.7,0.00,0.00,0.00,5.3,18.8,355,36.0
2024-02-11T15:00,10.4,0.00,0.00,0.00,5.9,12.6,347,30.6
2024-02-11T16:00,9.8,0.00,0.00,0.00,5.5,11.2,315,21.2
2024-02-11T17:00,8.5,0.00,0.00,0.00,4.5,12.1,293,16.6
2024-02-11T18:00,7.7,0.00,0.00,0.00,3.6,12.2,289,16.9
2024-02-11T19:00,6.8,0.00,0.00,0.00,2.5,14.7,306,20.2
2024-02-11T20:00,5.9,0.00,0.00,0.00,1.8,13.3,13,21.2
2024-02-11T21:00,5.2,0.10,0.00,0.10,1.1,11.6,355,19.1
2024-02-11T22:00,5.2,0.00,0.00,0.00,0.5,16.6,326,24.1
2024-02-11T23:00,4.5,0.10,0.00,0.10,-0.4,17.1,352,24.5
2024-02-12T00:00,4.1,0.40,0.21,0.10,-0.4,14.1,15,24.5
2024-02-12T01:00,3.0,0.30,0.07,0.20,-1.3,13.0,5,20.2
2024-02-12T02:00,2.3,0.00,0.00,0.00,-2.2,14.1,341,20.2
2024-02-12T03:00,1.6,0.00,0.00,0.00,-3.0,14.7,343,22.3
2024-02-12T04:00,1.2,0.00,0.00,0.00,-3.1,13.1,339,20.9
2024-02-12T05:00,0.8,0.20,0.14,0.00,-3.6,13.9,335,19.8
2024-02-12T06:00,1.0,0.10,0.07,0.00,-3.1,12.7,335,22.0
2024-02-12T07:00,1.6,0.00,0.00,0.00,-2.0,9.4,353,18.4
2024-02-12T08:00,2.5,0.00,0.00,0.00,-1.0,9.7,4,14.8
2024-02-12T09:00,4.6,0.00,0.00,0.00,-0.3,18.3,16,28.8
2024-02-12T10:00,7.6,0.00,0.00,0.00,2.2,21.0,354,34.2
2024-02-12T11:00,9.1,0.00,0.00,0.00,3.2,24.4,347,38.9
2024-02-12T12:00,10.2,0.00,0.00,0.00,4.6,23.8,3,40.3
2024-02-12T13:00,10.6,0.00,0.00,0.00,5.3,22.2,8,38.5
2024-02-12T14:00,11.0,0.00,0.00,0.00,5.6,19.8,16,36.4
2024-02-12T15:00,11.7,0.00,0.00,0.00,5.9,20.5,358,32.8
2024-02-12T16:00,10.9,0.00,0.00,0.00,4.6,23.6,352,34.9
2024-02-12T17:00,8.7,0.00,0.00,0.00,3.2,19.6,340,34.2
2024-02-12T18:00,6.1,0.00,0.00,0.00,0.3,21.1,340,29.9
2024-02-12T19:00,4.8,0.00,0.00,0.00,-0.5,18.0,348,29.9
2024-02-12T20:00,3.7,0.00,0.00,0.00,-1.0,14.1,356,25.2
2024-02-12T21:00,2.5,0.00,0.00,0.00,-1.6,10.5,311,19.1
2024-02-12T22:00,2.3,0.00,0.00,0.00,-1.1,6.9,231,11.2
2024-02-12T23:00,3.8,0.00,0.00,0.00,0.8,2.5,225,8.3
2024-02-13T00:00,4.3,0.00,0.00,0.00,1.3,2.0,135,3.2
2024-02-13T01:00,4.1,0.00,0.00,0.00,0.9,4.0,85,3.6
2024-02-13T02:00,1.2,0.00,0.00,0.00,-2.7,9.7,45,11.2
2024-02-13T03:00,0.1,0.00,0.00,0.00,-4.2,12.2,19,16.2
2024-02-13T04:00,-1.5,0.00,0.00,0.00,-5.8,12.6,357,17.6
2024-02-13T05:00,-2.0,0.00,0.00,0.00,-6.1,11.0,349,17.6
2024-02-13T06:00,-1.7,0.00,0.00,0.00,-5.7,9.5,335,15.5
2024-02-13T07:00,-1.2,0.00,0.00,0.00,-5.2,9.0,331,13.0
2024-02-13T08:00,1.3,0.00,0.00,0.00,-2.1,6.4,344,12.6
2024-02-13T09:00,4.4,0.00,0.00,0.00,1.5,4.3,360,12.6
2024-02-13T10:00,6.4,0.00,0.00,0.00,2.8,9.2,11,18.7
2024-02-13T11:00,9.6,0.00,0.00,0.00,7.4,4.5,29,19.8
2024-02-13T12:00,13.7,0.00,0.00,0.00,11.0,10.8,195,19.4
2024-02-13T13:00,15.8,0.00,0.00,0.00,10.7,25.4,201,38.9
2024-02-13T14:00,16.0,0.00,0.00,0.00,9.8,32.1,203,48.6
2024-02-13T15:00,15.5,0.00,0.00,0.00,9.2,33.0,205,50.4
2024-02-13T16:00,14.5,0.00,0.00,0.00,9.0,28.3,206,49.3
2024-02-13T17:00,12.3,0.00,0.00,0.00,7.7,22.3,201,41.4
2024-02-13T18:00,10.2,0.00,0.00,0.00,6.0,19.7,211,32.0
2024-02-13T19:00,8.5,0.00,0.00,0.00,5.4,12.5,231,27.7
2024-02-13T20:00,6.7,0.00,0.00,0.00,3.9,8.2,299,16.9
2024-02-13T21:00,6.0,0.00,0.00,0.00,2.6,10.0,319,11.9
2024-02-13T22:00,5.9,0.00,0.00,0.00,3.3,7.6,267,16.6
2024-02-13T23:00,4.9,0.00,0.00,0.00,2.1,7.3,303,9.7
2024-02-14T00:00,4.0,0.00,0.00,0.00,1.2,6.6,315,9.0
2024-02-14T01:00,3.4,0.00,0.00,0.00,0.3,8.2,311,9.4
2024-02-14T02:00,3.2,0.00,0.00,0.00,-0.4,10.1,325,12.6
2024-02-14T03:00,2.6,0.00,0.00,0.00,-1.0,10.2,318,13.3
2024-02-14T04:00,2.1,0.00,0.00,0.00,-1.7,10.9,316,14.0
2024-02-14T05:00,2.0,0.00,0.00,0.00,-1.9,11.4,325,14.8
2024-02-14T06:00,1.6,0.00,0.00,0.00,-2.3,11.0,328,14.8
2024-02-14T07:00,1.7,0.00,0.00,0.00,-2.4,11.9,331,16.2
2024-02-14T08:00,4.7,0.00,0.00,0.00,1.2,10.0,322,16.2
2024-02-14T09:00,8.2,0.00,0.00,0.00,5.0,8.9,317,16.9
2024-02-14T10:00,12.0,0.00,0.00,0.00,9.0,7.6,335,19.8
2024-02-14T11:00,13.8,0.00,0.00,0.00,11.8,3.3,354,16.9
2024-02-14T12:00,15.3,0.00,0.00,0.00,13.9,2.2,189,12.6
2024-02-14T13:00,16.4,0.00,0.00,0.00,14.2,7.3,169,16.9
2024-02-14T14:00,16.8,0.00,0.00,0.00,13.4,11.3,171,20.9
2024-02-14T15:00,16.4,0.00,0.00,0.00,12.0,14.3,168,24.1
2024-02-14T16:00,15.3,0.00,0.00,0.00,11.5,10.6,162,23.8
2024-02-14T17:00,12.6,0.00,0.00,0.00,10.5,6.0,163,16.6
2024-02-14T18:00,10.5,0.00,0.00,0.00,8.3,7.3,169,8.3
2024-02-14T19:00,10.2,0.00,0.00,0.00,8.2,6.9,174,9.0
2024-02-14T20:00,10.1,0.00,0.00,0.00,8.1,7.2,198,8.6
2024-02-14T21:00,11.4,0.00,0.00,0.00,9.9,2.7,203,8.3
2024-02-14T22:00,9.9,0.00,0.00,0.00,7.2,10.5,352,12.2
2024-02-14T23:00,8.2,0.00,0.00,0.00,5.1,12.0,353,16.2
2024-02-15T00:00,6.6,0.00,0.00,0.00,4.0,7.6,335,15.8
2024-02-15T01:00,6.0,0.00,0.00,0.00,3.3,6.9,298,9.0
2024-02-15T02:00,5.8,0.00,0.00,0.00,2.6,10.2,293,11.5
2024-02-15T03:00,5.3,0.00,0.00,0.00,1.8,11.1,306,14.0
2024-02-15T04:00,4.4,0.00,0.00,0.00,0.8,10.9,314,14.4
2024-02-15T05:00,3.8,0.00,0.00,0.00,0.3,10.0,322,14.4
2024-02-15T06:00,3.5,0.00,0.00,0.00,0.0,10.2,318,12.2
2024-02-15T07:00,4.0,0.00,0.00,0.00,0.7,8.6,338,13.0
2024-02-15T08:00,6.2,0.00,0.00,0.00,4.0,2.6,254,10.8
2024-02-15T09:00,10.3,0.00,0.00,0.00,8.3,4.3,180,10.4
2024-02-15T10:00,14.5,0.00,0.00,0.00,12.5,7.3,160,15.5
2024-02-15T11:00,18.4,0.00,0.00,0.00,15.1,19.8,209,30.6
2024-02-15T12:00,20.3,0.00,0.00,0.00,15.3,33.6,218,50.4
2024-02-15T13:00,20.3,0.00,0.00,0.00,14.2,42.8,211,62.6
2024-02-15T14:00,19.4,0.00,0.00,0.00,12.3,49.0,208,73.1
2024-02-15T15:00,18.5,0.00,0.00,0.00,12.1,45.0,209,72.4
2024-02-15T16:00,17.2,0.00,0.00,0.00,11.2,42.8,207,66.2
2024-02-15T17:00,16.6,0.00,0.00,0.00,10.5,42.1,210,63.4
2024-02-15T18:00,15.7,0.00,0.00,0.00,9.8,41.4,206,61.9
2024-02-15T19:00,15.2,0.00,0.00,0.00,8.3,49.1,208,69.8
2024-02-15T20:00,15.1,0.00,0.00,0.00,8.4,47.9,209,73.8
2024-02-15T21:00,14.9,0.00,0.00,0.00,9.5,39.6,199,69.1
2024-02-15T22:00,15.1,0.00,0.00,0.00,10.8,34.3,189,55.4
2024-02-15T23:00,15.4,0.00,0.00,0.00,11.0,35.5,191,51.5
2024-02-16T00:00,15.4,0.10,0.00,0.10,11.8,30.7,185,51.5
2024-02-16T01:00,15.7,0.10,0.00,0.10,11.6,35.5,200,51.1
2024-02-16T02:00,15.6,0.00,0.00,0.00,13.5,21.4,241,51.1
2024-02-16T03:00,11.0,0.00,0.00,0.00,-0.1,62.5,326,83.5
2024-02-16T04:00,8.1,0.00,0.00,0.00,-3.1,60.2,337,93.2
2024-02-16T05:00,7.6,0.00,0.00,0.00,-3.2,56.7,338,87.1
2024-02-16T06:00,6.6,0.00,0.00,0.00,-4.6,58.4,337,83.9
2024-02-16T07:00,6.0,0.00,0.00,0.00,-4.2,51.5,335,85.3
2024-02-16T08:00,6.8,0.00,0.00,0.00,-2.4,44.7,339,74.9
2024-02-16T09:00,7.5,0.00,0.00,0.00,-2.2,47.9,344,72.7
2024-02-16T10:00,9.5,0.00,0.00,0.00,-0.4,49.7,344,72.4
2024-02-16T11:00,10.2,0.00,0.00,0.00,-0.7,57.2,340,84.2
2024-02-16T12:00,11.1,0.00,0.00,0.00,0.9,53.8,346,85.7
2024-02-16T13:00,12.1,0.00,0.00,0.00,3.4,42.4,353,80.3
2024-02-16T14:00,12.9,0.00,0.00,0.00,7.3,21.5,9,63.7
2024-02-16T15:00,12.3,0.00,0.00,0.00,7.5,16.4,75,34.9
2024-02-16T16:00,10.2,0.00,0.00,0.00,4.0,25.9,92,38.9
2024-02-16T17:00,8.4,0.00,0.00,0.00,2.7,22.5,96,38.9
2024-02-16T18:00,7.3,0.00,0.00,0.00,2.1,19.1,90,32.4
2024-02-16T19:00,6.4,0.00,0.00,0.00,1.6,15.8,73,27.7
2024-02-16T20:00,6.0,0.00,0.00,0.00,1.4,14.4,58,23.0
2024-02-16T21:00,5.2,0.00,0.00,0.00,0.5,14.0,35,21.2
2024-02-16T22:00,6.4,0.00,0.00,0.00,2.2,12.8,22,18.4
2024-02-16T23:00,5.0,0.00,0.00,0.00,0.3,15.2,4,22.0
2024-02-17T00:00,4.5,0.00,0.00,0.00,-0.4,15.9,3,23.0
2024-02-17T01:00,4.1,0.00,0.00,0.00,-1.1,16.9,349,24.5
2024-02-17T02:00,3.7,0.00,0.00,0.00,-2.0,19.7,339,28.8
2024-02-17T03:00,3.3,0.00,0.00,0.00,-2.6,20.9,336,31.0
2024-02-17T04:00,3.2,0.00,0.00,0.00,-2.5,20.1,336,31.0
2024-02-17T05:00,3.4,0.00,0.00,0.00,-2.0,18.0,340,29.5
2024-02-17T06:00,3.6,0.00,0.00,0.00,-1.7,17.8,342,27.4
2024-02-17T07:00,3.8,0.00,0.00,0.00,-1.2,15.9,342,26.3
2024-02-17T08:00,4.9,0.00,0.00,0.00,-0.2,16.6,347,25.2
2024-02-17T09:00,6.6,0.00,0.00,0.00,1.0,20.3,353,32.4
2024-02-17T10:00,8.2,0.00,0.00,0.00,2.9,19.8,1,34.9
2024-02-17T11:00,9.2,0.00,0.00,0.00,4.7,15.5,359,32.4
2024-02-17T12:00,10.1,0.00,0.00,0.00,6.0,13.1,8,26.6
2024-02-17T13:00,11.6,0.00,0.00,0.00,7.8,12.7,7,24.1
2024-02-17T14:00,13.5,0.00,0.00,0.00,10.7,9.2,39,24.5
2024-02-17T15:00,14.3,0.00,0.00,0.00,10.8,13.3,92,22.0
2024-02-17T16:00,13.0,0.00,0.00,0.00,8.7,19.2,98,29.2
2024-02-17T17:00,12.3,0.00,0.00,0.00,9.0,13.0,96,28.8
2024-02-17T18:00,11.3,0.00,0.00,0.00,8.7,9.8,73,18.4
2024-02-17T19:00,10.2,0.00,0.00,0.00,7.5,10.3,78,15.5
2024-02-17T20:00,8.7,0.00,0.00,0.00,6.2,8.3,88,14.8
2024-02-17T21:00,7.4,0.00,0.00,0.00,5.2,6.5,87,10.8
2024-02-17T22:00,8.7,0.00,0.00,0.00,6.4,8.6,327,11.2
2024-02-17T23:00,9.3,0.00,0.00,0.00,6.9,9.0,344,13.0
2024-02-18T00:00,9.3,0.00,0.00,0.00,6.8,10.0,347,14.4
2024-02-18T01:00,9.3,0.00,0.00,0.00,6.8,10.0,345,14.4
2024-02-18T02:00,9.2,0.00,0.00,0.00,6.7,9.3,344,14.4
2024-02-18T03:00,9.1,0.00,0.00,0.00,6.6,9.8,354,13.7
2024-02-18T04:00,9.0,0.00,0.00,0.00,6.4,10.1,354,14.4
2024-02-18T05:00,8.9,0.00,0.00,0.00,6.2,11.1,347,15.8
2024-02-18T06:00,8.8,0.00,0.00,0.00,6.0,11.4,347,16.6
2024-02-18T07:00,8.7,0.00,0.00,0.00,6.1,9.9,350,16.6
2024-02-18T08:00,9.2,0.00,0.00,0.00,6.8,8.9,346,14.4
2024-02-18T09:00,10.3,0.00,0.00,0.00,7.9,9.2,349,15.8
2024-02-18T10:00,13.2,0.00,0.00,0.00,10.7,9.0,360,21.2
2024-02-18T11:00,14.4,0.00,0.00,0.00,12.7,5.4,37,19.1
2024-02-18T12:00,15.6,0.00,0.00,0.00,14.5,4.1,135,15.8
2024-02-18T13:00,17.2,0.00,0.00,0.00,15.2,10.7,168,21.2
2024-02-18T14:00,18.6,0.00,0.00,0.00,15.1,17.7,178,29.2
2024-02-18T15:00,18.0,0.00,0.00,0.00,13.9,22.4,175,34.6
2024-02-18T16:00,17.1,0.00,0.00,0.00,12.8,24.1,178,36.4
2024-02-18T17:00,15.8,0.00,0.00,0.00,11.8,23.1,182,36.0
2024-02-18T18:00,14.3,0.00,0.00,0.00,10.9,19.8,181,33.1
2024-02-18T19:00,13.4,0.00,0.00,0.00,10.2,19.2,174,28.4
2024-02-18T20:00,12.8,0.00,0.00,0.00,9.6,20.0,172,28.4
2024-02-18T21:00,12.4,0.00,0.00,0.00,9.4,19.2,172,28.8
2024-02-18T22:00,12.7,0.00,0.00,0.00,9.8,19.6,174,27.7
2024-02-18T23:00,12.6,0.00,0.00,0.00,9.5,21.0,173,29.5
2024-02-19T00:00,12.5,0.00,0.00,0.00,9.5,20.5,178,29.5
2024-02-19T01:00,12.5,0.00,0.00,0.00,9.5,20.5,182,29.2
2024-02-19T02:00,12.5,0.00,0.00,0.00,9.5,20.5,180,28.8
2024-02-19T03:00,12.8,0.00,0.00,0.00,9.7,21.3,183,29.9
2024-02-19T04:00,13.1,0.00,0.00,0.00,10.1,21.7,185,31.3
2024-02-19T05:00,13.2,0.00,0.00,0.00,10.3,20.6,185,31.0
2024-02-19T06:00,13.3,0.00,0.00,0.00,10.4,21.1,189,30.6
2024-02-19T07:00,13.5,0.10,0.00,0.10,10.7,21.0,185,29.9
2024-02-19T08:00,14.2,0.00,0.00,0.00,10.9,24.5,184,34.2
2024-02-19T09:00,14.6,0.00,0.00,0.00,10.9,27.1,185,39.2
2024-02-19T10:00,16.6,0.10,0.00,0.10,12.1,32.4,180,48.6
2024-02-19T11:00,18.0,0.20,0.00,0.20,12.1,41.2,186,59.4
2024-02-19T12:00,17.3,0.10,0.00,0.10,12.0,38.4,187,61.2
2024-02-19T13:00,18.3,0.00,0.00,0.00,12.4,41.6,189,62.6
2024-02-19T14:00,18.6,0.00,0.00,0.00,12.8,41.2,192,66.6
2024-02-19T15:00,18.5,0.00,0.00,0.00,12.3,43.0,194,62.3
2024-02-19T16:00,17.3,0.00,0.00,0.00,11.2,44.7,195,66.6
2024-02-19T17:00,16.5,0.10,0.00,0.10,11.9,36.2,193,64.1
2024-02-19T18:00,16.1,0.10,0.00,0.10,11.5,36.8,188,53.3
2024-02-19T19:00,16.0,0.10,0.00,0.10,11.3,38.0,187,55.1
2024-02-19T20:00,16.1,0.10,0.00,0.10,10.7,42.9,193,61.6
2024-02-19T21:00,16.1,2.30,0.00,2.30,10.2,47.8,195,68.8
2024-02-19T22:00,16.1,1.90,0.00,1.90,10.2,48.9,190,71.3
2024-02-19T23:00,16.5,1.90,0.00,1.90,11.2,45.4,193,73.1
2024-02-20T00:00,16.6,0.30,0.00,0.30,11.5,45.0,199,67.0
2024-02-20T01:00,16.3,0.30,0.00,0.30,10.8,47.0,198,68.0
2024-02-20T02:00,16.3,0.60,0.00,0.60,11.3,44.2,196,68.4
2024-02-20T03:00,16.8,0.20,0.00,0.20,11.4,47.5,200,68.4
2024-02-20T04:00,17.1,0.00,0.00,0.00,12.5,42.7,207,70.2
2024-02-20T05:00,17.4,0.00,0.00,0.00,13.3,39.3,208,61.6
2024-02-20T06:00,17.5,0.00,0.00,0.00,14.3,34.2,210,57.6
2024-02-20T07:00,17.6,0.00,0.00,0.00,15.1,29.7,209,49.7
